"sector","impactType","physicalmeasure","year","physical_impacts","annual_impacts","scenario"
"Extreme Temperature","Hot","Premature Mortality",2062,124.857726198627,1.66139760484662,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2063,125.485576888545,1.67827350821087,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2064,122.688251368855,1.64907051214837,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2065,123.300236712904,1.66542648038341,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2066,123.896454563703,1.68215515612969,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2067,127.973994892857,1.74634761523999,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2068,128.590343462154,1.76350518592606,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2069,129.207860197382,1.78063838238407,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2070,129.826547151328,1.79774884996233,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2071,130.414572774082,1.81508984860297,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2072,131.003717382514,1.83240224692288,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2073,128.008409528067,1.79928890019868,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2074,128.582519403163,1.81606252686414,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2075,125.537543197123,1.78144089751401,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2076,126.060194889245,1.79783735054179,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2077,122.930967847364,1.76185223817294,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2078,123.439167551154,1.77770313811041,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2079,127.633983556535,1.84686055550341,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2080,128.160529762632,1.86315138918121,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2081,128.656024716438,1.87954635053579,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2082,129.152430464347,1.89591231385251,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2083,129.649748497848,1.91225081392334,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2084,130.147980308432,1.92856332640688,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2085,130.647127387589,1.94485127091463,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2086,127.318371259892,1.90438906047021,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2087,127.770961314145,1.92017501485608,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2088,128.224459225418,1.93593386855079,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2089,124.839490505331,1.89343537633627,"RCP26"
"Extreme Temperature","Hot","Premature Mortality",2090,129.13418438093,1.96737586386042,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2010,0,0.000463175583105839,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2011,0,0.000503829273880379,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2012,0,0.000561348524921214,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2013,0,0.000620980526463545,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2014,0,0.000666624810644406,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2015,0,0.000697272911086979,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2016,0,0.000728916026712836,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2017,0,0.000761388461967074,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2018,0,0.000812221479279708,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2019,0,0.00084673406726907,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2020,0,0.000882101330838954,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2021,0,0.000937105349179389,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2022,0,0.000993739409980167,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2023,0,0.0010713771308453,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2024,0,0.00113169956025861,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2025,0,0.00119370619511575,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2026,0,0.00123707264617852,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2027,0,0.00128140512037069,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2028,0,0.00132671236866371,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2029,0,0.00137300309043667,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2030,0,0.00142028593347625,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2031,0,0.00146717594889075,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2032,0,0.00149215758544069,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2033,0,0.00154051895116609,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2034,0,0.00161342042803913,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2035,0,0.00168804210246358,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2036,0,0.00174552527033673,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2037,0,0.00180458993446335,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2038,0,0.00186483597326173,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2039,0,0.00192627250047684,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2040,0,0.00198890857296827,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2041,0,0.00202026716701349,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2042,0,0.00205184688758669,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2043,0,0.00208364729834715,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2044,0,0.00214982341285156,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2045,0,0.00221726032878811,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2046,0,0.00228603316092489,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2047,0,0.0023561013775577,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2048,0,0.00242747596203837,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2049,0,0.00250016788713029,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2050,0,0.00253684983070285,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2051,0,0.00257244458941255,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2052,0,0.00256987138944657,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2053,0,0.00260537811719141,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2054,0,0.00264110221937104,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2055,0,0.00267704332370145,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2056,0,0.002713270324618,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2057,0,0.00274971841131413,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2058,0,0.00282801100177293,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2059,0,0.00286545147358259,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2060,0,0.00290311547210671,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2061,0,0.00294105595521482,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2062,0,0.00293537511215571,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2063,0,0.00297320625383373,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2064,0,0.00296627872892509,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2065,0,0.00300398637546234,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2066,0,0.00304193973123477,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2067,0,0.00312683110179955,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2068,0,0.00316582431064571,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2069,0,0.00320504965857366,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2070,0,0.00324450713854814,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2071,0,0.00327714625378185,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2072,0,0.00330986024428794,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2073,0,0.003292714659261,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2074,0,0.00332508392916345,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2075,0,0.00330660735001911,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2076,0,0.00333886856342623,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2077,0,0.00331930561306015,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2078,0,0.00335124011393843,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2079,0,0.00343616952520594,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2080,0,0.00346877288364552,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2081,0,0.00350163701213328,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2082,0,0.00353459922627516,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2083,0,0.00356765896673739,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2084,0,0.0036008156741862,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2085,0,0.00363406878928781,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2086,0,0.00361102776331546,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2087,0,0.00364406973293846,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2088,0,0.0036772363206507,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2089,0,0.00365249826448592,"RCP26"
"Southwest Dust","Acute Myocardial Infarction",NA,2090,0,0.00374394345354681,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2010,0,0.000187401175591891,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2011,0,0.000203849688253573,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2012,0,0.000227122018785198,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2013,0,0.000251249169696297,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2014,0,0.000269716880056125,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2015,0,0.000282117123639959,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2016,0,0.000294919951085897,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2017,0,0.000308058321852702,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2018,0,0.000328625397386763,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2019,0,0.000342589215424311,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2020,0,0.000356898835819284,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2021,0,0.000379153501382947,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2022,0,0.000402067683303853,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2023,0,0.000433479961262978,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2024,0,0.000457886459789541,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2025,0,0.000482974389055603,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2026,0,0.000500520486490004,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2027,0,0.000518457437580562,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2028,0,0.000536788782976648,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2029,0,0.000555518042453322,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2030,0,0.00057464871491133,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2031,0,0.000593620449028391,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2032,0,0.000603728037226967,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2033,0,0.000623295080742943,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2034,0,0.000652791070960695,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2035,0,0.000682983054350677,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2036,0,0.000705905903810996,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2037,0,0.000729431094729576,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2038,0,0.000753422384496448,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2039,0,0.000777883341586327,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2040,0,0.000802817512139889,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2041,0,0.000815475322960228,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2042,0,0.000828222390899513,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2043,0,0.000841058539829999,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2044,0,0.000867393535903383,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2045,0,0.000894225966626411,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2046,0,0.000921586001562693,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2047,0,0.0009494571661348,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2048,0,0.000977843770762578,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2049,0,0.00100675012170867,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2050,0,0.00102152095023834,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2051,0,0.00103585399876986,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2052,0,0.00103520396046318,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2053,0,0.0010495068961414,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2054,0,0.0010638973952972,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2055,0,0.00107837530796593,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2056,0,0.00109296838642834,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2057,0,0.00110765052338433,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2058,0,0.00113876369458384,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2059,0,0.00115383996195981,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2060,0,0.0011690062375101,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2061,0,0.00118428384593928,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2062,0,0.00118243736010581,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2063,0,0.00119767662377276,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2064,0,0.00119534525244009,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2065,0,0.00121054060675035,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2066,0,0.00122583497649192,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2067,0,0.00125956028522479,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2068,0,0.00127526765657204,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2069,0,0.00129106853894005,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2070,0,0.00130696292949486,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2071,0,0.00132011072416454,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2072,0,0.00133328868033524,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2073,0,0.00132689177089363,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2074,0,0.00133993587653534,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2075,0,0.00133301786628897,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2076,0,0.00134602357555759,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2077,0,0.00133868325330545,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2078,0,0.00135156250773753,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2079,0,0.00138524925515293,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2080,0,0.00139839289596071,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2081,0,0.00141164166298893,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2082,0,0.00142492997203575,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2083,0,0.0014382575976127,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2084,0,0.00145162431423126,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2085,0,0.00146502989640296,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2086,0,0.00145633543803604,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2087,0,0.00146966133704832,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2088,0,0.00148303749481004,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2089,0,0.00147368075236985,"RCP26"
"Southwest Dust","All Cardiovascular",NA,2090,0,0.00150994062820418,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2010,43.3323652968722,0.424657179909348,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2011,46.592447266298,0.458899964120958,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2012,51.3215563324285,0.50794460546147,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2013,56.1368818718244,0.558237819635751,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2014,59.596550752193,0.595373575655616,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2015,61.6561548329354,0.618710971981649,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2016,63.7599853669405,0.644808479801515,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2017,65.892445687925,0.671394658129943,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2018,69.5540674653387,0.713869887642625,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2019,71.7583610642896,0.741691672334725,"RCP26"
"Southwest Dust","All Mortality","Premature Mortality",2020,73.9909662746443,0.7699972255253,"RCP26"
